sender, sequence, rssi
192.168.4.2, 26896, -63
192.168.4.2, 26912, -63
192.168.4.2, 26928, -64
192.168.4.2, 26944, -63
192.168.4.2, 26960, -62
192.168.4.2, 26976, -64
192.168.4.2, 26992, -63
192.168.4.2, 27008, -63
192.168.4.2, 27024, -63
192.168.4.2, 27040, -63
192.168.4.2, 27056, -63
192.168.4.2, 27072, -64
192.168.4.2, 27104, -64
192.168.4.2, 27120, -62
192.168.4.2, 27136, -64
192.168.4.2, 27152, -65
192.168.4.2, 27168, -63
192.168.4.2, 27184, -63
192.168.4.2, 27200, -64
192.168.4.2, 27216, -65
192.168.4.2, 27232, -64
192.168.4.2, 27248, -63
192.168.4.2, 27264, -63
192.168.4.2, 27280, -62
192.168.4.2, 27296, -63
192.168.4.10, 39600, -66
192.168.4.10, 39616, -66
192.168.4.10, 39632, -67
192.168.4.10, 39648, -66
192.168.4.10, 39664, -66
192.168.4.10, 39680, -65
192.168.4.10, 39696, -65
192.168.4.10, 39712, -66
192.168.4.10, 39728, -66
192.168.4.10, 39744, -66
192.168.4.10, 39760, -66
192.168.4.10, 39792, -66
192.168.4.10, 39808, -68
192.168.4.10, 39824, -66
192.168.4.10, 39840, -67
192.168.4.10, 39856, -66
192.168.4.10, 39872, -66
192.168.4.10, 39888, -66
192.168.4.10, 39904, -65
192.168.4.10, 39920, -67
192.168.4.10, 39936, -66
192.168.4.10, 39952, -66
192.168.4.10, 39968, -71
192.168.4.10, 39984, -66
192.168.4.10, 40000, -66
192.168.4.10, 40016, -68
192.168.4.10, 40032, -66
192.168.4.10, 40048, -66
192.168.4.10, 40064, -65
192.168.4.10, 40080, -66
192.168.4.12, 40320, -64
192.168.4.12, 40336, -63
192.168.4.12, 40352, -64
192.168.4.12, 40368, -63
192.168.4.12, 40384, -63
192.168.4.12, 40400, -63
192.168.4.12, 40448, -64
192.168.4.12, 40464, -64
192.168.4.12, 40496, -64
192.168.4.12, 40512, -64
192.168.4.12, 40544, -63
192.168.4.12, 40560, -63
192.168.4.12, 40576, -62
192.168.4.12, 40592, -62
192.168.4.12, 40608, -62
192.168.4.12, 40624, -63
192.168.4.12, 40640, -65
192.168.4.12, 40656, -64
192.168.4.12, 40672, -65
192.168.4.12, 40688, -63
192.168.4.12, 40704, -63
192.168.4.12, 40736, -64
192.168.4.12, 40768, -65
192.168.4.12, 40784, -64
192.168.4.12, 40800, -63
192.168.4.12, 40816, -63
192.168.4.12, 40832, -63
192.168.4.12, 40848, -65
192.168.4.12, 40864, -64
192.168.4.12, 40880, -64
192.168.4.2, 27328, -63
192.168.4.2, 27344, -63
192.168.4.2, 27376, -64
192.168.4.2, 27392, -63
192.168.4.2, 27408, -63
192.168.4.2, 27424, -63
192.168.4.2, 27440, -62
192.168.4.2, 27456, -63
192.168.4.2, 27472, -63
192.168.4.2, 27488, -63
192.168.4.2, 27504, -63
192.168.4.2, 27520, -63
192.168.4.2, 27536, -62
192.168.4.2, 27552, -63
192.168.4.2, 27568, -64
192.168.4.2, 27584, -63
192.168.4.2, 27600, -63
192.168.4.2, 27616, -62
192.168.4.2, 27632, -64
192.168.4.2, 27648, -63
192.168.4.2, 27664, -63
192.168.4.2, 27712, -64
192.168.4.2, 27776, -65
192.168.4.2, 27792, -64
192.168.4.2, 27824, -64
192.168.4.2, 27840, -63
192.168.4.2, 27888, -65
192.168.4.2, 27904, -64
192.168.4.2, 27920, -63
192.168.4.2, 27952, -65
192.168.4.10, 40112, -66
192.168.4.10, 40128, -67
192.168.4.10, 40160, -67
192.168.4.10, 40176, -65
192.168.4.10, 40192, -66
192.168.4.10, 40208, -67
192.168.4.10, 40224, -67
192.168.4.10, 40240, -67
192.168.4.10, 40256, -66
192.168.4.10, 40272, -65
192.168.4.10, 40288, -65
192.168.4.10, 40304, -67
192.168.4.10, 40320, -67
192.168.4.10, 40336, -65
192.168.4.10, 40352, -66
192.168.4.10, 40368, -67
192.168.4.10, 40384, -66
192.168.4.10, 40400, -67
192.168.4.10, 40448, -67
192.168.4.10, 40464, -67
192.168.4.10, 40496, -66
192.168.4.10, 40512, -65
192.168.4.10, 40544, -65
192.168.4.10, 40560, -66
192.168.4.10, 40576, -65
