sender,sequence,rssi
192.168.4.2, 45120, -41
192.168.4.2, 45152, -49
192.168.4.2, 45168, -42
192.168.4.2, 45184, -44
192.168.4.2, 45232, -43
192.168.4.2, 45248, -45
192.168.4.2, 45264, -42
192.168.4.2, 45280, -43
192.168.4.2, 45296, -44
192.168.4.2, 45312, -42
192.168.4.2, 45328, -41
192.168.4.2, 45344, -43
192.168.4.2, 45360, -43
192.168.4.2, 45376, -42
192.168.4.2, 45408, -43
192.168.4.2, 45424, -44
192.168.4.2, 45456, -49
192.168.4.2, 45472, -43
192.168.4.2, 45488, -41
192.168.4.2, 45504, -42
192.168.4.2, 45520, -41
192.168.4.2, 45536, -42
192.168.4.2, 45552, -42
192.168.4.2, 45568, -42
192.168.4.2, 45584, -43
192.168.4.2, 45600, -49
192.168.4.2, 45616, -41
192.168.4.2, 45632, -41
192.168.4.2, 45648, -43
192.168.4.2, 45664, -43
192.168.4.2, 45680, -43
192.168.4.2, 45696, -42
192.168.4.2, 45728, -42
192.168.4.2, 45744, -42
192.168.4.2, 45760, -42
192.168.4.2, 45776, -42
192.168.4.2, 45808, -49
192.168.4.2, 45824, -42
192.168.4.2, 45840, -42
192.168.4.2, 45872, -42
192.168.4.2, 45888, -51
192.168.4.2, 45904, -42
192.168.4.6, 2848, -43
192.168.4.6, 2864, -44
192.168.4.6, 2880, -39
192.168.4.6, 2896, -42
192.168.4.6, 2912, -42
192.168.4.6, 2928, -41
192.168.4.6, 2944, -41
192.168.4.6, 2960, -40
192.168.4.6, 2976, -39
192.168.4.6, 3024, -41
192.168.4.6, 3040, -40
192.168.4.6, 3056, -39
192.168.4.6, 3072, -46
192.168.4.6, 3088, -40
192.168.4.6, 3120, -41
192.168.4.6, 3136, -42
192.168.4.6, 3152, -40
192.168.4.6, 3168, -45
192.168.4.6, 3184, -39
192.168.4.6, 3216, -40
192.168.4.6, 3232, -39
192.168.4.6, 3248, -40
192.168.4.6, 3264, -40
192.168.4.6, 3280, -40
192.168.4.6, 3296, -43
192.168.4.6, 3312, -44
192.168.4.6, 3328, -42
192.168.4.6, 3344, -39
192.168.4.6, 3360, -41
192.168.4.6, 3392, -47
192.168.4.6, 3440, -40
192.168.4.6, 3456, -42
192.168.4.6, 3472, -48
192.168.4.6, 3488, -41
192.168.4.6, 3504, -41
192.168.4.6, 3520, -41
192.168.4.6, 3536, -42
192.168.4.6, 3568, -43
192.168.4.6, 3600, -41
192.168.4.6, 3616, -40
192.168.4.6, 3664, -42
192.168.4.6, 3680, -41
192.168.4.6, 3696, -42
192.168.4.6, 3712, -46
192.168.4.6, 3728, -40
192.168.4.6, 3744, -42
192.168.4.6, 3776, -46
192.168.4.6, 3792, -43
192.168.4.6, 3808, -42
192.168.4.6, 3840, -42
192.168.4.6, 4294967257, 1
192.168.4.2, 45920, -43
192.168.4.2, 45936, -42
192.168.4.2, 45952, -49
192.168.4.2, 45968, -44
192.168.4.2, 45984, -42
192.168.4.2, 46000, -42
192.168.4.2, 46016, -42
192.168.4.2, 46032, -43
