sender,sequence,rssi
192.168.4.7,51392,-73
192.168.4.5,51408,-52
192.168.4.10,51408,-64
192.168.4.6,51408,-64
192.168.4.12,51408,-68
192.168.4.3,51408,-60
192.168.4.7,51408,-73
192.168.4.11,51408,-81
192.168.4.5,51424,-49
192.168.4.10,51424,-63
192.168.4.6,51424,-65
192.168.4.12,51424,-70
192.168.4.3,51424,-60
192.168.4.7,51424,-84
192.168.4.5,51456,-54
192.168.4.10,51456,-63
192.168.4.6,51456,-65
192.168.4.12,51456,-69
192.168.4.3,51456,-58
192.168.4.7,51456,-75
192.168.4.5,51488,-50
192.168.4.10,51488,-63
192.168.4.6,51488,-65
192.168.4.12,51488,-68
192.168.4.3,51488,-58
192.168.4.7,51488,-75
192.168.4.5,51520,-49
192.168.4.10,51520,-63
192.168.4.6,51520,-65
192.168.4.3,51520,-59
192.168.4.5,51536,-49
192.168.4.10,51536,-64
192.168.4.6,51536,-66
192.168.4.3,51536,-58
192.168.4.7,51536,-68
192.168.4.5,51552,-53
192.168.4.10,51552,-62
192.168.4.6,51552,-65
192.168.4.12,51552,-69
192.168.4.7,51552,-71
192.168.4.5,51568,-53
192.168.4.10,51568,-65
192.168.4.6,51568,-65
192.168.4.12,51568,-68
192.168.4.3,51568,-58
192.168.4.5,51600,-54
192.168.4.10,51600,-65
192.168.4.6,51600,-64
192.168.4.12,51600,-69
192.168.4.3,51600,-59
192.168.4.7,51600,-70
192.168.4.11,51600,-85
192.168.4.5,51632,-54
192.168.4.10,51632,-64
192.168.4.6,51632,-67
192.168.4.12,51632,-68
192.168.4.3,51632,-58
192.168.4.7,51632,-72
192.168.4.11,51632,-84
192.168.4.5,51648,-49
192.168.4.10,51648,-63
192.168.4.6,51648,-67
192.168.4.12,51648,-70
192.168.4.3,51648,-59
192.168.4.7,51648,-71
192.168.4.11,51648,-82
192.168.4.5,51664,-48
192.168.4.10,51664,-63
192.168.4.6,51664,-63
192.168.4.12,51664,-69
192.168.4.3,51664,-57
192.168.4.7,51664,-71
192.168.4.5,51696,-52
192.168.4.10,51696,-60
192.168.4.6,51696,-64
192.168.4.12,51696,-70
192.168.4.3,51696,-57
192.168.4.7,51696,-83
192.168.4.11,51696,-87
192.168.4.5,51712,-53
192.168.4.10,51712,-60
192.168.4.6,51712,-65
192.168.4.12,51712,-68
192.168.4.3,51712,-58
192.168.4.7,51712,-73
192.168.4.11,51712,-82
192.168.4.5,51728,-53
192.168.4.10,51728,-62
192.168.4.6,51728,-65
192.168.4.12,51728,-68
192.168.4.3,51728,-60
192.168.4.7,51728,-69
192.168.4.5,51760,-49
192.168.4.10,51760,-62
192.168.4.6,51760,-66
192.168.4.12,51760,-71
